player_name,firstname,lastname,Player_Id,Team_Id,League
Ryan Madson,Ryan,Madson,184121,235,MLB
Kenta Maeda,Kenta,Maeda,379502,243,MLB
Damien Magnifico,Damien,Magnifico,501481,232,MLB
Greg Mahle,Greg,Mahle,829310,227,MLB
Mikie Mahtook,Mikie,Mahtook,577782,254,MLB
Luke Maile,Luke,Maile,503535,254,MLB
Martin Maldonado,Martin,Maldonado,254445,232,MLB
Sean Manaea,Sean,Manaea,709610,235,MLB
Trey Mancini,Trey,Mancini,708967,225,MLB
Seth Maness,Seth,Maness,526180,248,MLB
Jeff Manship,Jeff,Manship,327801,229,MLB
Manuel Margot,Manuel,Margot,657504,249,MLB
Jhan Marinez,Jhan,Marinez,393221,232,MLB
Michael Mariot,Michael,Mariot,548433,246,MLB
Jake Marisnick,Jake,Marisnick,501252,242,MLB
Nick Markakis,Nick,Markakis,225649,239,MLB
German Marquez,German,Marquez,656016,251,MLB
Deven Marrero,Deven,Marrero,501951,226,MLB
Evan Marshall,Evan,Marshall,597833,253,MLB
Jefry Marte,Jefry,Marte,455738,227,MLB
Ketel Marte,Ketel,Marte,597026,236,MLB
Starling Marte,Starling,Marte,503030,247,MLB
Cody Martin,Cody,Martin,549474,236,MLB
Leonys Martin,Leonys,Martin,491182,236,MLB
Rafael Martin,Rafael,Martin,509283,244,MLB
Russell Martin,Russell,Martin,202338,238,MLB
Carlos Martinez,Carlos,Martinez,547784,248,MLB
J.D. Martinez,J.D.,Martinez,502044,230,MLB
Jose Martinez,Jose,Martinez,380012,248,MLB
Nick Martinez,Nick,Martinez,599574,237,MLB
Victor Martinez,Victor,Martinez,75580,230,MLB
Jorge Mateo,Jorge,Mateo,657910,234,MLB
Steven Matz,Steven,Matz,500832,245,MLB
Joe Mauer,Joe,Mauer,184112,233,MLB
Brandon Maurer,Brandon,Maurer,455467,249,MLB
Bruce Maxwell,Bruce,Maxwell,657933,235,MLB
Trevor May,Trevor,May,454536,233,MLB
Cameron Maybin,Cameron,Maybin,303002,227,MLB
Mike Mayers,Mike,Mayers,706982,248,MLB
Nomar Mazara,Nomar,Mazara,659453,237,MLB
Zach McAllister,Zach,McAllister,326693,229,MLB
Brian McCann,Brian,McCann,202311,242,MLB
James McCann,James,McCann,577015,230,MLB
Brandon McCarthy,Brandon,McCarthy,201616,243,MLB
Kevin McCarthy,Kevin,McCarthy,738158,231,MLB
Lance McCullers,Lance,McCullers,657858,242,MLB
Andrew McCutchen,Andrew,McCutchen,290131,247,MLB
T.J. McFarland,T.J.,McFarland,390408,225,MLB
Jake McGee,Jake,McGee,253298,251,MLB
Collin McHugh,Collin,McHugh,455151,242,MLB
Adalberto Mejia,Adalberto,Mejia,596976,233,MLB
Keury Mella,Keury,Mella,657486,241,MLB
Yohander Mendez,Yohander,Mendez,657666,237,MLB
Daniel Mengden,Daniel,Mengden,828805,235,MLB
Jordy Mercer,Jordy,Mercer,454448,247,MLB
Whit Merrifield,Whit,Merrifield,526882,231,MLB
Ryan Merritt,Ryan,Merritt,598282,229,MLB
Devin Mesoraco,Devin,Mesoraco,388411,241,MLB
Alex Meyer,Alex,Meyer,455438,227,MLB
Wade Miley,Wade,Miley,454412,225,MLB
Andrew Miller,Andrew,Miller,326467,229,MLB
Brad Miller,Brad,Miller,597769,254,MLB
Shelby Miller,Shelby,Miller,500730,253,MLB
Alec Mills,Alec,Mills,658528,231,MLB
Juan Minaya,Juan,Minaya,503614,228,MLB
Mike Minor,Mike,Minor,327725,231,MLB
Ariel Miranda,Ariel,Miranda,877494,236,MLB
Bryan Mitchell,Bryan,Mitchell,501938,234,MLB
Yadier Molina,Yadier,Molina,200258,248,MLB
Sam Moll,Sam,Moll,709023,251,MLB
Yoan Moncada,Yoan,Moncada,864590,226,MLB
Raul Mondesi,Raul,Mondesi,659237,231,MLB
Frankie Montas,Frankie,Montas,551258,235,MLB
Miguel Montero,Miguel,Montero,201795,240,MLB
Rafael Montero,Rafael,Montero,597041,245,MLB
Mike Montgomery,Mike,Montgomery,454399,240,MLB
Matt Moore,Matt,Moore,390623,250,MLB
Kendrys Morales,Kendrys,Morales,281594,238,MLB
Colin Moran,Colin,Moran,621019,242,MLB
Adam Morgan,Adam,Morgan,577008,246,MLB
Shawn Morimando,Shawn,Morimando,599725,229,MLB
Mike Morin,Mike,Morin,503374,227,MLB
Max Moroff,Max,Moroff,658280,247,MLB
Akeel Morris,Akeel,Morris,548474,239,MLB
Charlie Morton,Charlie,Morton,202429,242,MLB
Jason Motte,Jason,Motte,225863,251,MLB
Taylor Motter,Taylor,Motter,577804,236,MLB
Mike Moustakas,Mike,Moustakas,388370,231,MLB
Steven Moya,Steven,Moya,506703,230,MLB
Conor Mullee,Conor,Mullee,549717,240,MLB
Max Muncy,Max,Muncy,503373,235,MLB
Daniel Murphy,Daniel,Murphy,327744,244,MLB
John Ryan Murphy,John Ryan,Murphy,500839,233,MLB
Tom Murphy,Tom,Murphy,657946,251,MLB
Joe Musgrove,Joe,Musgrove,597766,242,MLB
Wil Myers,Wil,Myers,501214,249,MLB
Tyler Naquin,Tyler,Naquin,502772,229,MLB
Omar Narvaez,Omar,Narvaez,504967,228,MLB
Zach Neal,Zach,Neal,549283,235,MLB
Jimmy Nelson,Jimmy,Nelson,548256,232,MLB
Hector Neris,Hector,Neris,550523,246,MLB
Angel Nesbitt,Angel,Nesbitt,505061,230,MLB
Pat Neshek,Pat,Neshek,202581,246,MLB
Juan Nicasio,Juan,Nicasio,393284,247,MLB
Brett Nicholas,Brett,Nicholas,548340,237,MLB
Justin Nicolino,Justin,Nicolino,548278,252,MLB
Kirk Nieuwenhuis,Kirk,Nieuwenhuis,454501,232,MLB
Brandon Nimmo,Brandon,Nimmo,597760,245,MLB
Aaron Nola,Aaron,Nola,599230,246,MLB
Ricky Nolasco,Ricky,Nolasco,201347,227,MLB
Daniel Norris,Daniel,Norris,597783,230,MLB
Derek Norris,Derek,Norris,390384,249,MLB
Eduardo Nunez,Eduardo,Nunez,294318,250,MLB
Renato Nunez,Renato,Nunez,596834,235,MLB
Vidal Nuno,Vidal,Nuno,502887,243,MLB
Peter O'Brien,Peter,O'Brien,577327,253,MLB
Justin O'Conner,Justin,O'Conner,548314,254,MLB
Darren O'Day,Darren,O'Day,326491,225,MLB
Shawn O'Malley,Shawn,O'Malley,326729,236,MLB
Ryan O'Rourke,Ryan,O'Rourke,549170,233,MLB
Scott Oberg,Scott,Oberg,526291,251,MLB
Rougned Odor,Rougned,Odor,598341,237,MLB
Jake Odorizzi,Jake,Odorizzi,454394,254,MLB
Nefi Ogando,Nefi,Ogando,551379,252,MLB
Seung Hwan Oh,Seung Hwan,Oh,320956,248,MLB
Steven Okert,Steven,Okert,550187,250,MLB
Matt Olson,Matt,Olson,657863,235,MLB
Paulo Orlando,Paulo,Orlando,322953,231,MLB
Josh Osich,Josh,Osich,548427,250,MLB
Roberto Osuna,Roberto,Osuna,594306,238,MLB
Dan Otero,Dan,Otero,388941,229,MLB
Adam Ottavino,Adam,Ottavino,326503,251,MLB
Dillon Overton,Dillon,Overton,549743,235,MLB
Henry Owens,Henry,Owens,597755,226,MLB
Chris Owings,Chris,Owings,500788,253,MLB
Marcell Ozuna,Marcell,Ozuna,503013,252,MLB
Joe Panik,Joe,Panik,577938,250,MLB
Byung Ho Park,Byung Ho,Park,902196,233,MLB
Jarrett Parker,Jarrett,Parker,526831,250,MLB
Gerardo Parra,Gerardo,Parra,328464,251,MLB
Jordan Patterson,Jordan,Patterson,707751,251,MLB
David Paulino,David,Paulino,601330,242,MLB
James Paxton,James,Paxton,500770,236,MLB
James Pazos,James,Pazos,503398,236,MLB
Brad Peacock,Brad,Peacock,393232,242,MLB
Joc Pederson,Joc,Pederson,549081,243,MLB
Dustin Pedroia,Dustin,Pedroia,262284,226,MLB
Mike Pelfrey,Mike,Pelfrey,317378,230,MLB
Felix Pena,Felix,Pena,506724,240,MLB
Francisco Pena,Francisco,Pena,377672,225,MLB
Hunter Pence,Hunter,Pence,262071,250,MLB
Cliff Pennington,Cliff,Pennington,290137,227,MLB
David Peralta,David,Peralta,329170,253,MLB
Jhonny Peralta,Jhonny,Peralta,213748,248,MLB
Wandy Peralta,Wandy,Peralta,549195,241,MLB
Wily Peralta,Wily,Peralta,321735,232,MLB
Jose Peraza,Jose,Peraza,596851,241,MLB
Luis Perdomo,Luis,Perdomo,597248,249,MLB
Carlos Perez,Carlos,Perez,503317,227,MLB
Hernan Perez,Hernan,Perez,503318,232,MLB
Martin Perez,Martin,Perez,455689,237,MLB
Oliver Perez,Oliver,Perez,167996,244,MLB
Roberto Perez,Roberto,Perez,328422,229,MLB
Salvador Perez,Salvador,Perez,392995,231,MLB
Williams Perez,Williams,Perez,506547,239,MLB
Yefri Perez,Yefri,Perez,506829,252,MLB
Glen Perkins,Glen,Perkins,254322,233,MLB
D.J. Peterson,D.J.,Peterson,549926,236,MLB
Jace Peterson,Jace,Peterson,597803,239,MLB
Gregorio Petit,Gregorio,Petit,244224,227,MLB
Jake Petricka,Jake,Petricka,503042,228,MLB
Tommy Pham,Tommy,Pham,327986,248,MLB
Josh Phegley,Josh,Phegley,500784,235,MLB
David Phelps,David,Phelps,455024,252,MLB
Brandon Phillips,Brandon,Phillips,75584,241,MLB
Brett Phillips,Brett,Phillips,658005,232,MLB
Kevin Pillar,Kevin,Pillar,578870,238,MLB
Manny Pina,Manny,Pina,294107,232,MLB
Chad Pinder,Chad,Pinder,708990,235,MLB
Michael Pineda,Michael,Pineda,447669,234,MLB
Jose Pirela,Jose,Pirela,455905,249,MLB
Stephen Piscotty,Stephen,Piscotty,503644,248,MLB
Kevin Plawecki,Kevin,Plawecki,621652,245,MLB
Adam Plutko,Adam,Plutko,548327,229,MLB
Gregory Polanco,Gregory,Polanco,507194,247,MLB
Jorge Polanco,Jorge,Polanco,548087,233,MLB
A.J. Pollock,A.J.,Pollock,500728,253,MLB
Drew Pomeranz,Drew,Pomeranz,390654,226,MLB
Dalton Pompey,Dalton,Pompey,549230,238,MLB
Rick Porcello,Rick,Porcello,389909,226,MLB
Buster Posey,Buster,Posey,454353,250,MLB
Brooks Pounders,Brooks,Pounders,500804,231,MLB
Boog Powell,Boog,Powell,658509,236,MLB
Martin Prado,Martin,Prado,244153,252,MLB
Ryan Pressly,Ryan,Pressly,390190,233,MLB
David Price,David,Price,388363,226,MLB
Jurickson Profar,Jurickson,Profar,549315,237,MLB
Yasiel Puig,Yasiel,Puig,659910,243,MLB
Albert Pujols,Albert,Pujols,8715,227,MLB
Matt Purke,Matt,Purke,500726,228,MLB
Zach Putnam,Zach,Putnam,454573,228,MLB
Kevin Quackenbush,Kevin,Quackenbush,598117,249,MLB
Chad Qualls,Chad,Qualls,200091,251,MLB
Roman Quinn,Roman,Quinn,597773,246,MLB
Jose Quintana,Jose,Quintana,505541,228,MLB
Erasmo Ramirez,Erasmo,Ramirez,504792,254,MLB
Hanley Ramirez,Hanley,Ramirez,201879,226,MLB
Harold Ramirez,Harold,Ramirez,660586,238,MLB
JC Ramirez,JC,Ramirez,393207,227,MLB
Jose Ramirez,Jose,Ramirez,504007,239,MLB
Jose Ramirez,Jose,Ramirez,598784,229,MLB
Noe Ramirez,Noe,Ramirez,597961,226,MLB
A.J. Ramos,A.J.,Ramos,502047,252,MLB
Edubray Ramos,Edubray,Ramos,546466,246,MLB
Josh Ravin,Josh,Ravin,326734,243,MLB
Robbie Ray,Robbie,Ray,549085,253,MLB
Colin Rea,Colin,Rea,578060,249,MLB
J.T. Realmuto,J.T.,Realmuto,548255,252,MLB
Anthony Recker,Anthony,Recker,293096,239,MLB
A.J. Reed,A.J.,Reed,599279,242,MLB
Addison Reed,Addison,Reed,548229,245,MLB
Cody Reed,Cody,Reed,737542,241,MLB
Michael Reed,Michael,Reed,597841,232,MLB
Rob Refsnyder,Rob,Refsnyder,621680,234,MLB
Jack Reinheimer,Jack,Reinheimer,549854,253,MLB
Tony Renda,Tony,Renda,503422,241,MLB
Anthony Rendon,Anthony,Rendon,455515,244,MLB
Hunter Renfroe,Hunter,Renfroe,549860,249,MLB
Ben Revere,Ben,Revere,389655,244,MLB
Alex Reyes,Alex,Reyes,739551,248,MLB
Jose Reyes,Jose,Reyes,184116,245,MLB
Matt Reynolds,Matt,Reynolds,579039,245,MLB
Garrett Richards,Garrett,Richards,500789,227,MLB
Joey Rickard,Joey,Rickard,621658,225,MLB
Rene Rivera,Rene,Rivera,200405,245,MLB
T.J. Rivera,T.J.,Rivera,599382,245,MLB
Yadiel Rivera,Yadiel,Rivera,548452,232,MLB
Felipe Rivero,Felipe,Rivero,505018,247,MLB
Anthony Rizzo,Anthony,Rizzo,390610,240,MLB
Tanner Roark,Tanner,Roark,454939,244,MLB
Daniel Robertson,Daniel,Robertson,657854,254,MLB
David Robertson,David,Robertson,328019,228,MLB
Clint Robinson,Clint,Robinson,389291,244,MLB
Hansel Robles,Hansel,Robles,506925,245,MLB
Brady Rodgers,Brady,Rodgers,503350,242,MLB
Carlos Rodon,Carlos,Rodon,598286,228,MLB
Eduardo Rodriguez,Eduardo,Rodriguez,548722,226,MLB
Francisco Rodriguez,Francisco,Rodriguez,172336,230,MLB
Joely Rodriguez,Joely,Rodriguez,507216,246,MLB
Paco Rodriguez,Paco,Rodriguez,503752,239,MLB
Chaz Roe,Chaz,Roe,294351,239,MLB
Jason Rogers,Jason,Rogers,549643,247,MLB
Taylor Rogers,Taylor,Rogers,503168,233,MLB
Miguel Rojas,Miguel,Rojas,455627,252,MLB
David Rollins,David,Rollins,455425,237,MLB
Enny Romero,Enny,Romero,503984,254,MLB
Andrew Romine,Andrew,Romine,390328,230,MLB
Austin Romine,Austin,Romine,390355,234,MLB
Bruce Rondon,Bruce,Rondon,503998,230,MLB
Hector Rondon,Hector,Rondon,328585,240,MLB
Jose Rondon,Jose,Rondon,597500,249,MLB
Amed Rosario,Amed,Rosario,732115,245,MLB
Eddie Rosario,Eddie,Rosario,548299,233,MLB
Trevor Rosenthal,Trevor,Rosenthal,502050,248,MLB
Joe Ross,Joe,Ross,597788,244,MLB
Tyson Ross,Tyson,Ross,454432,249,MLB
Robbie Ross Jr.,Robbie,Ross Jr.,454431,226,MLB
Zac Rosscup,Zac,Rosscup,502404,240,MLB
Ryan Rua,Ryan,Rua,598343,237,MLB
Darin Ruf,Darin,Ruf,502060,243,MLB
Carlos Ruiz,Carlos,Ruiz,206696,236,MLB
Rio Ruiz,Rio,Ruiz,657980,239,MLB
Cameron Rupp,Cameron,Rupp,526947,246,MLB
Chris Rusin,Chris,Rusin,454622,251,MLB
Addison Russell,Addison,Russell,657862,240,MLB
Kyle Ryan,Kyle,Ryan,549101,230,MLB
Hyun-Jin Ryu,Hyun-Jin,Ryu,722329,243,MLB
CC Sabathia,CC,Sabathia,8700,234,MLB
Tyler Saladino,Tyler,Saladino,503153,228,MLB
Danny Salazar,Danny,Salazar,456364,229,MLB
Chris Sale,Chris,Sale,392121,228,MLB
Jeff Samardzija,Jeff,Samardzija,326740,250,MLB
Keyvius Sampson,Keyvius,Sampson,501217,241,MLB
Aaron Sanchez,Aaron,Sanchez,548178,238,MLB
Anibal Sanchez,Anibal,Sanchez,226473,230,MLB
Carlos Sanchez,Carlos,Sanchez,507106,228,MLB
Gary Sanchez,Gary,Sanchez,549555,234,MLB
Hector Sanchez,Hector,Sanchez,502600,249,MLB
Pablo Sandoval,Pablo,Sandoval,254551,226,MLB
Miguel Sano,Miguel,Sano,548088,233,MLB
Carlos Santana,Carlos,Santana,295203,229,MLB
Danny Santana,Danny,Santana,503874,233,MLB
Domingo Santana,Domingo,Santana,503853,232,MLB
Ervin Santana,Ervin,Santana,200938,233,MLB
Hector Santiago,Hector,Santiago,328481,233,MLB
Luis Sardinas,Luis,Sardinas,554654,249,MLB
Warwick Saupold,Warwick,Saupold,654357,230,MLB
Rob Scahill,Rob,Scahill,501566,232,MLB
Scott Schebler,Scott,Schebler,549742,241,MLB
Tanner Scheppers,Tanner,Scheppers,454422,237,MLB
Max Scherzer,Max,Scherzer,326473,244,MLB
Ryan Schimpf,Ryan,Schimpf,501472,249,MLB
Jonathan Schoop,Jonathan,Schoop,507129,225,MLB
A.J. Schugel,A.J.,Schugel,546773,247,MLB
Bo Schultz,Bo,Schultz,456512,238,MLB
Kyle Schwarber,Kyle,Schwarber,709545,240,MLB
Robby Scott,Robby,Scott,608073,226,MLB
Evan Scribner,Evan,Scribner,392206,236,MLB
Corey Seager,Corey,Seager,657913,243,MLB
Kyle Seager,Kyle,Seager,501199,236,MLB
Rob Segedin,Rob,Segedin,526344,243,MLB
Jean Segura,Jean,Segura,455922,253,MLB
Steve Selsky,Steve,Selsky,526361,241,MLB
Marcus Semien,Marcus,Semien,546772,235,MLB
Antonio Senzatela,Antonio,Senzatela,657576,251,MLB
Luis Severino,Luis,Severino,657781,234,MLB
Pedro Severino,Pedro,Severino,599084,244,MLB
Richie Shaffer,Richie,Shaffer,502168,236,MLB
Bryan Shaw,Bryan,Shaw,455883,229,MLB
Travis Shaw,Travis,Shaw,578040,226,MLB
Jimmie Sherfy,Jimmie,Sherfy,737897,253,MLB
James Shields,James,Shields,200694,228,MLB
Braden Shipley,Braden,Shipley,737506,253,MLB
Matt Shoemaker,Matt,Shoemaker,468580,227,MLB
Chasen Shreve,Chasen,Shreve,549074,234,MLB
Kevin Siegrist,Kevin,Siegrist,456444,248,MLB
Andrelton Simmons,Andrelton,Simmons,548266,227,MLB
Shae Simmons,Shae,Simmons,658540,239,MLB
Lucas Sims,Lucas,Sims,657914,239,MLB
Tony Sipp,Tony,Sipp,262542,242,MLB
Tyler Skaggs,Tyler,Skaggs,500787,227,MLB
Blake Smith,Blake,Smith,500814,228,MLB
Carson Smith,Carson,Smith,598101,226,MLB
Chris Smith,Chris,Smith,826587,238,MLB
Kevan Smith,Kevan,Smith,599392,228,MLB
Mallex Smith,Mallex,Smith,599039,239,MLB
Nate Smith,Nate,Smith,737900,227,MLB
Seth Smith,Seth,Smith,254164,236,MLB
Will Smith,Will,Smith,454956,250,MLB
Justin Smoak,Justin,Smoak,454366,238,MLB
Josh Smoker,Josh,Smoker,389911,245,MLB
Jake Smolinski,Jake,Smolinski,389679,235,MLB
Drew Smyly,Drew,Smyly,548264,254,MLB
Blake Snell,Blake,Snell,597786,254,MLB
Miguel Socolovich,Miguel,Socolovich,328809,248,MLB
Yangervis Solarte,Yangervis,Solarte,393004,249,MLB
Jorge Soler,Jorge,Soler,658226,240,MLB
Sammy Solis,Sammy,Solis,392088,244,MLB
Joakim Soria,Joakim,Soria,202799,231,MLB
Giovanni Soto,Giovanni,Soto,502008,228,MLB
Steven Souza Jr.,Steven,Souza Jr.,389680,254,MLB
Denard Span,Denard,Span,202817,250,MLB
Cory Spangenberg,Cory,Spangenberg,597758,249,MLB
George Springer,George,Springer,526414,242,MLB
Giancarlo Stanton,Giancarlo,Stanton,390316,252,MLB
Bubba Starling,Bubba,Starling,597751,231,MLB
Max Stassi,Max,Stassi,501262,242,MLB
Robert Stephenson,Robert,Stephenson,597792,241,MLB
Brock Stewart,Brock,Stewart,550113,243,MLB
Chris Stewart,Chris,Stewart,201914,247,MLB
Trevor Story,Trevor,Story,597765,251,MLB
Matt Strahm,Matt,Strahm,658557,231,MLB
Dan Straily,Dan,Straily,502143,241,MLB
Stephen Strasburg,Stephen,Strasburg,500543,244,MLB
Chris Stratton,Chris,Stratton,621598,250,MLB
Huston Street,Huston,Street,262538,227,MLB
Hunter Strickland,Hunter,Strickland,392092,250,MLB
Ross Stripling,Ross,Stripling,598259,243,MLB
Marcus Stroman,Marcus,Stroman,501969,238,MLB
Pedro Strop,Pedro,Strop,244108,240,MLB
Albert Suarez,Albert,Suarez,455792,250,MLB
Eugenio Suarez,Eugenio,Suarez,505033,241,MLB
Jesus Sucre,Jesus,Sucre,390696,236,MLB
Andrew Susac,Andrew,Susac,501940,232,MLB
Brent Suter,Brent,Suter,621681,232,MLB
Ichiro Suzuki,Ichiro,Suzuki,8711,252,MLB
Dansby Swanson,Dansby,Swanson,659260,239,MLB
Blake Swihart,Blake,Swihart,597790,226,MLB
Noah Syndergaard,Noah,Syndergaard,548169,245,MLB
Matt Szczur,Matt,Szczur,389959,240,MLB
Jameson Taillon,Jameson,Taillon,548151,247,MLB
Masahiro Tanaka,Masahiro,Tanaka,491207,234,MLB
Raimel Tapia,Raimel,Tapia,597078,251,MLB
Chris Taylor,Chris,Taylor,621666,243,MLB
Michael A. Taylor,Michael A.,Taylor,501492,244,MLB
Julio Teheran,Julio,Teheran,394370,239,MLB
Tomas Telis,Tomas,Telis,502798,252,MLB
Ryan Tepera,Ryan,Tepera,502039,238,MLB
Jake Thompson,Jake,Thompson,657978,246,MLB
Trayce Thompson,Trayce,Thompson,500820,243,MLB
Tyler Thornburg,Tyler,Thornburg,526839,232,MLB
Chris Tillman,Chris,Tillman,326523,225,MLB
Charlie Tilson,Charlie,Tilson,597793,228,MLB
Andrew Toles,Andrew,Toles,548301,243,MLB
Ashur Tolliver,Ashur,Tolliver,501453,227,MLB
Yasmany Tomas,Yasmany,Tomas,726539,253,MLB
Josh Tomlin,Josh,Tomlin,328081,229,MLB
Kelby Tomlinson,Kelby,Tomlinson,598999,250,MLB
Michael Tonkin,Michael,Tonkin,455561,233,MLB
Carlos Torres,Carlos,Torres,253566,232,MLB
Jose Torres,Jose,Torres,597250,249,MLB
Ronald Torreyes,Ronald,Torreyes,546565,234,MLB
Devon Travis,Devon,Travis,578013,238,MLB
Blake Treinen,Blake,Treinen,549672,244,MLB
Andrew Triggs,Andrew,Triggs,549679,235,MLB
Nick Tropeano,Nick,Tropeano,577919,227,MLB
Mike Trout,Mike,Trout,500736,227,MLB
Preston Tucker,Preston,Tucker,577996,242,MLB
Sam Tuivailala,Sam,Tuivailala,548262,248,MLB
Troy Tulowitzki,Troy,Tulowitzki,290121,238,MLB
Trea Turner,Trea,Turner,599179,244,MLB
Duane Underwood,Duane,Underwood,657936,240,MLB
Justin Upton,Justin,Upton,317008,230,MLB
Melvin Upton Jr.,Melvin,Upton Jr.,202815,238,MLB
Jose Urena,Jose,Urena,506871,252,MLB
Julio Urias,Julio,Urias,736324,243,MLB
Giovanny Urshela,Giovanny,Urshela,505997,229,MLB
Pat Valaika,Pat,Valaika,708988,251,MLB
Danny Valencia,Danny,Valencia,328076,236,MLB
Scott Van Slyke,Scott,Van Slyke,295821,243,MLB
Cesar Vargas,Cesar,Vargas,507176,249,MLB
Jason Vargas,Jason,Vargas,262273,231,MLB
Kennys Vargas,Kennys,Vargas,503875,233,MLB
Christian Vazquez,Christian,Vazquez,455056,226,MLB
Vince Velasquez,Vince,Velasquez,548239,246,MLB
Pat Venditte,Pat,Venditte,455129,236,MLB
Yordano Ventura,Yordano,Ventura,506376,231,MLB
Drew VerHagen,Drew,VerHagen,578024,230,MLB
Justin Verlander,Justin,Verlander,277705,230,MLB
Logan Verrett,Logan,Verrett,526931,245,MLB
Christian Villanueva,Christian,Villanueva,505993,240,MLB
Jonathan Villar,Jonathan,Villar,503851,232,MLB
Nick Vincent,Nick,Vincent,454592,236,MLB
Arodys Vizcaino,Arodys,Vizcaino,455896,239,MLB
Daniel Vogelbach,Daniel,Vogelbach,597778,236,MLB
Stephen Vogt,Stephen,Vogt,389784,235,MLB
Austin Voth,Austin,Voth,621465,244,MLB
Joey Votto,Joey,Votto,201517,241,MLB
Michael Wacha,Michael,Wacha,621625,248,MLB
Tyler Wagner,Tyler,Wagner,658003,237,MLB
Adam Wainwright,Adam,Wainwright,184098,248,MLB
Christian Walker,Christian,Walker,503826,225,MLB
Neil Walker,Neil,Walker,254167,245,MLB
Taijuan Walker,Taijuan,Walker,548165,236,MLB
Adam Warren,Adam,Warren,501312,234,MLB
Tony Watson,Tony,Watson,327785,247,MLB
Luke Weaver,Luke,Weaver,599729,248,MLB
Ryan Weber,Ryan,Weber,455204,236,MLB
Joey Wendle,Joey,Wendle,658022,235,MLB
Jayson Werth,Jayson,Werth,75529,244,MLB
Rob Whalen,Rob,Whalen,658189,239,MLB
Zack Wheeler,Zack,Wheeler,500722,245,MLB
Tyler White,Tyler,White,738482,242,MLB
Chase Whitley,Chase,Whitley,549211,254,MLB
Mason Williams,Mason,Williams,548309,234,MLB
Nick Williams,Nick,Williams,657981,246,MLB
Taylor Williams,Taylor,Williams,737785,232,MLB
Trevor Williams,Trevor,Williams,708217,247,MLB
Mac Williamson,Mac,Williamson,602852,250,MLB
Alex Wilson,Alex,Wilson,500840,230,MLB
Justin Wilson,Justin,Wilson,454547,230,MLB
Tyler Wilson,Tyler,Wilson,526290,225,MLB
Jesse Winker,Jesse,Winker,657865,241,MLB
Dan Winkler,Dan,Winkler,550188,239,MLB
Matt Wisler,Matt,Wisler,601046,239,MLB
Chris Withrow,Chris,Withrow,389898,239,MLB
Nick Wittgren,Nick,Wittgren,621793,252,MLB
Tony Wolters,Tony,Wolters,548197,251,MLB
Kolten Wong,Kolten,Wong,455324,248,MLB
Alex Wood,Alex,Wood,621049,243,MLB
Blake Wood,Blake,Wood,326551,241,MLB
Brandon Workman,Brandon,Workman,390373,226,MLB
Vance Worley,Vance,Worley,454503,225,MLB
Daniel Wright,Daniel,Wright,739038,227,MLB
David Wright,David,Wright,201270,245,MLB
Mike Wright,Mike,Wright,577951,225,MLB
Steven Wright,Steven,Wright,326530,226,MLB
Kirby Yates,Kirby,Yates,505235,227,MLB
Christian Yelich,Christian,Yelich,548190,252,MLB
Gabriel Ynoa,Gabriel,Ynoa,549128,245,MLB
Michael Ynoa,Michael,Ynoa,549595,228,MLB
Chris Young,Chris,Young,200969,231,MLB
Chris Young,Chris,Young,202683,226,MLB
Rob Zastryzny,Rob,Zastryzny,737538,240,MLB
Kyle Zimmer,Kyle,Zimmer,621583,231,MLB
Ryan Zimmerman,Ryan,Zimmerman,289022,244,MLB
Jordan Zimmermann,Jordan,Zimmermann,389678,230,MLB
Ben Zobrist,Ben,Zobrist,253735,240,MLB
Mike Zunino,Mike,Zunino,502422,236,MLB
Tony Zych,Tony,Zych,577744,236,MLB
Chase d'Arnaud,Chase,d'Arnaud,454514,239,MLB
Travis d'Arnaud,Travis,d'Arnaud,389876,245,MLB
Jacob deGrom,Jacob,deGrom,548447,245,MLB
Charlie Adam,Charlie,Adam,345199,8246,EPL
 Adrian,,Adrian,496317,6143,EPL
Ibrahim Afellay,Ibrahim,Afellay,348167,8246,EPL
Benik Afobe,Benik,Afobe,575764,8260,EPL
Sergio Aguero,Sergio,Aguero,348656,6158,EPL
Ola Aina,Ola,Aina,880901,6159,EPL
Nathan Ake,Nathan,Ake,722770,8260,EPL
Chuba Akpom,Chuba,Akpom,722069,6145,EPL
Marc Albrighton,Marc,Albrighton,483647,7127,EPL
Toby Alderweireld,Toby,Alderweireld,482752,6154,EPL
Trent Alexander-Arnold,Trent,Alexander-Arnold,897416,6140,EPL
Joe Allen,Joe,Allen,423401,8246,EPL
Dele Alli,Dele,Alli,634424,6154,EPL
Ryan Allsop,Ryan,Allsop,497724,8260,EPL
Marcos Alonso,Marcos,Alonso,540208,6159,EPL
Daniel Amartey,Daniel,Amartey,729705,7127,EPL
Jordi Amat,Jordi,Amat,537672,8248,EPL
Luke Amos,Luke,Amos,924887,6154,EPL
Nordin Amrabat,Nordin,Amrabat,396572,6148,EPL
Victor Anichebe,Victor,Anichebe,346245,7129,EPL
Michail Antonio,Michail,Antonio,492625,6143,EPL
Alvaro Arbeloa,Alvaro,Arbeloa,348766,6143,EPL
Scott Arfield,Scott,Arfield,354918,8240,EPL
Giedrius Arlauskis,Giedrius,Arlauskis,482199,6148,EPL
Marko Arnautovic,Marko,Arnautovic,380989,8246,EPL
Harry Arter,Harry,Arter,413165,8260,EPL
